date,fighter_a,fighter_b,odds_a,odds_b
2024-12-07,Ciryl Gane,Alexander Volkov,-380.0,300.0
2024-12-07,Ian Machado Garry,Shavkat Rakhmonov,295.0,-210.0
2024-12-07,Vicente Luque,Themba Gorimbo,-650.0,-162.0
2024-12-07,Dominick Reyes,Anthony Smith,-380.0,300.0
2024-12-07,Michael Chiesa,Max Griffin,-130.0,110.0
2024-12-07,Kai Asakura,Alexandre Pantoja,215.0,-250.0
2024-12-07,Chris Weidman,Eryk Anders,-112.0,-108.0
2024-12-07,Aljamain Sterling,Movsar Evloev,195.0,-238.0
2024-12-14,Felipe Lima,Miles Johns,-258.0,210.0
2024-12-14,Miranda Maverick,Jamey-Lyn Horth,-625.0,455.0
2024-12-14,Dustin Jacoby,Vitor Petrino,270.0,-340.0
2024-12-14,Bruno Silva,Manel Kape,310.0,-395.0
2024-12-14,Joel Alvarez,Drakkar Klose,-425.0,330.0
2024-12-14,Joaquin Buckley,Colby Covington,-250.0,205.0
2025-01-11,Preston Parsons,Jacobe Smith,450.0,-600.0
2025-01-11,Abdul Razak Alhassan,Cesar Almeida,215.0,-260.0
2025-01-11,Santiago Ponzinibbio,Carlston Harris,-154.0,130.0
2025-01-11,Punahele Soriano,Uros Medic,198.0,-240.0
2025-01-11,Thiago Moises,Trey Ogden,-166.0,140.0
2025-01-11,Amanda Ribas,Mackenzie Dern,-194.0,162.0
2025-01-11,Marco Tulio,Ihor Potieria,-500.0,385.0
2025-01-11,Viktoriia Dudakova,Fatima Kline,560.0,-800.0
2025-01-11,Chris Curtis,Roman Kopylov,198.0,-240.0
2025-01-11,Felipe Bunes,Jose Johnson,140.0,-166.0
2025-01-18,Serghei Spivac,Jailton Almeida,350.0,-450.0
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,310.0,-390.0
2025-01-18,Billy Elekana,Bogdan Guskov,330.0,-420.0
2025-01-18,Raoni Barcelos,Payton Talbott,750.0,-1200.0
2025-01-18,Renato Moicano,Islam Makhachev,-165.0,-350.0
2025-01-18,Ricky Turcios,Benardo Sopaj,240.0,-295.0
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,220.0,-270.0
2025-01-18,Kevin Holland,Reinier de Ridder,116.0,-136.0
2025-01-18,Jamahal Hill,Jiri Prochazka,-120.0,102.0
2025-01-18,Karol Rosa,Ailin Perez,-245.0,205.0
2025-02-01,Jasmine Jasudavicius,Mayra Bueno Silva,-250.0,205.0
2025-02-01,Michael Page,Shara Magomedov,164.0,-196.0
2025-02-01,Nassourdine Imavov,Israel Adesanya,134.0,-158.0
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,188.0,-225.0
2025-02-01,Sergei Pavlovich,Jairzinho Rozenstruik,-320.0,260.0
2025-02-08,Tatiana Suarez,Zhang Weili,-146.0,124.0
2025-02-08,Tom Nolan,Viacheslav Borshchev,-102.0,-116.0
2025-02-08,Jimmy Crute,Rodolfo Bellato,124.0,-146.0
2025-02-08,Sean Strickland,Dricus Du Plessis,184.0,-220.0
2025-02-08,Jake Matthews,Francisco Prado,-245.0,200.0
2025-02-08,Quillan Salkilld,Anshul Jubli,-450.0,350.0
2025-02-15,Vince Morales,Elijah Smith,104.0,-122.0
2025-02-15,Youssef Zalal,Calvin Kattar,-450.0,350.0
2025-02-15,Gregory Rodrigues,Jared Cannonier,-240.0,194.0
2025-02-15,Khaos Williams,Gabriel Bonfim,205.0,-245.0
2025-02-15,Edmen Shahbazyan,Dylan Budka,-720.0,520.0
2025-02-15,Jesus Aguilar,Rafael Estevam,460.0,-620.0
2025-02-15,Jacqueline Cavalcanti,Julia Avila,-720.0,520.0
2025-02-15,Angela Hill,Ketlen Souza,-112.0,-104.0
2025-02-15,Valter Walker,Don'Tale Mayes,-330.0,265.0
2025-02-15,Rodolfo Vieira,Andre Petroski,-270.0,220.0
2025-02-22,Rob Font,Jean Matsumoto,168.0,-200.0
2025-02-22,Ricky Simon,Javid Basharat,215.0,-260.0
2025-02-22,Ion Cutelaba,Ibo Aslan,180.0,-215.0
2025-02-22,Jean Silva,Melsik Baghdasaryan,-490.0,380.0
2025-02-22,Brendan Allen,Anthony Hernandez,270.0,-335.0
2025-02-22,Nursulton Ruziboev,Eric McConico,-320.0,260.0
2025-02-22,Melquizael Costa,Andre Fili,-142.0,120.0
2025-02-22,Song Yadong,Henry Cejudo,-255.0,210.0
2025-02-22,Alonzo Menifield,Julius Walker,-235.0,194.0
2025-03-01,JJ Aldrich,Andrea Lee,-176.0,148.0
2025-03-01,Sam Patterson,Danny Barlow,200.0,-245.0
2025-03-01,Manel Kape,Asu Almabayev,-220.0,184.0
2025-03-01,Cody Brundage,Julian Marquez,-116.0,-102.0
2025-03-01,Ramazan Temirov,Charles Johnson,106.0,-124.0
2025-03-08,Iasmin Lucindo,Amanda Lemos,-136.0,116.0
2025-03-08,Alex Morono,Carlos Leal,530.0,-750.0
2025-03-08,Magomed Ankalaev,Alex Pereira,104.0,-122.0
2025-03-08,Jalin Turner,Ignacio Bahamondes,120.0,-142.0
2025-03-08,Rafael Fiziev,Justin Gaethje,-154.0,130.0
2025-03-08,King Green,Mauricio Ruffy,390.0,-510.0
2025-03-08,Brunno Ferreira,Armen Petrosyan,110.0,-130.0
2025-03-08,Joshua Van,Rei Tsuruya,-156.0,132.0
2025-03-15,Marvin Vettori,Roman Dolidze,-154.0,130.0
2025-03-15,Brendson Ribeiro,Diyar Nurgozhay,340.0,-430.0
2025-03-15,Priscila Cachoeira,Josiane Nunes,146.0,-174.0
2025-03-15,Kevin Vallejos,SeungWoo Choi,-510.0,390.0
2025-03-15,Elizeu Zaleski dos Santos,Chidi Njokuani,-196.0,164.0
2025-03-15,Waldo Cortes Acosta,Ryan Spann,-230.0,190.0
2025-03-22,Kevin Holland,Gunnar Nelson,108.0,-126.0
2025-03-22,Andrey Pulyaev,Christian Leroy Duncan,320.0,-405.0
2025-03-22,Leon Edwards,Sean Brady,120.0,-132.0
2025-03-22,Molly McCann,Alexia Thainara,188.0,-225.0
2025-03-22,Carlos Ulberg,Jan Blachowicz,-330.0,265.0
2025-03-22,Mick Parkin,Marcin Tybura,-168.0,142.0
2025-03-29,Steve Erceg,Brandon Moreno,190.0,-230.0
2025-03-29,Kevin Borjas,Ronaldo Rodriguez,370.0,-176.0
2025-03-29,CJ Vergara,Edgar Chairez,220.0,-270.0
2025-03-29,David Martinez,Saimon Oliveira,-770.0,540.0
2025-03-29,Manuel Torres,Drew Dober,-124.0,106.0
2025-03-29,Julia Polastri,Loopy Godinez,194.0,-235.0
2025-03-29,Raul Rosas Jr.,Vince Morales,-480.0,370.0
2025-03-29,Melquizael Costa,Christian Rodriguez,168.0,-200.0
2025-04-05,Brad Tavares,Gerald Meerschaert,-166.0,140.0
2025-04-05,Rhys McKee,Daniel Frunza,104.0,-122.0
2025-04-05,Loma Lookboonmee,Istela Nunes,-900.0,610.0
2025-04-05,Lerone Murphy,Josh Emmett,-320.0,260.0
2025-04-05,Ode Osbourne,Luis Gurule,210.0,-255.0
2025-04-12,Jean Silva,Bryce Mitchell,-205.0,172.0
2025-04-12,Virna Jandiroba,Yan Xiaonan,-134.0,114.0
2025-04-12,Sumudaerji,Mitch Raposo,-144.0,122.0
2025-04-12,Yair Rodriguez,Patricio Freire,-164.0,138.0
2025-04-12,Nikita Krylov,Dominick Reyes,-152.0,128.0
2025-04-12,Paddy Pimblett,Michael Chandler,-168.0,142.0
2025-04-12,Michal Oleksiejczuk,Sedriques Dumas,-190.0,160.0
2025-04-12,Marco Tulio,Tresean Gore,-550.0,410.0
2025-04-12,Nora Cornolle,Hailey Cowan,-230.0,190.0
2025-04-12,Alexander Volkanovski,Diego Lopes,-156.0,132.0
2025-04-26,Ian Machado Garry,Carlos Prates,-164.0,138.0
2025-04-26,Abus Magomedov,Michel Pereira,120.0,-142.0
2025-04-26,Cameron Saaiman,Malcolm Wellmaker,108.0,-126.0
2025-04-26,Chris Gutierrez,John Castaneda,-148.0,126.0
2025-04-26,David Onama,Giga Chikadze,-198.0,166.0
2025-04-26,Jaqueline Amorim,Polyana Viana,-900.0,610.0
2025-04-26,Anthony Smith,Zhang Mingyang,295.0,-370.0
2025-04-26,Chelsea Chandler,Joselyne Edwards,240.0,-295.0
2025-04-26,Jimmy Flick,Matt Schnell,138.0,-164.0
2025-04-26,Ikram Aliskerov,Andre Muniz,-430.0,340.0
2025-04-26,Nicolas Dalby,Randy Brown,260.0,-320.0
2025-05-03,Daniel Rodriguez,Santiago Ponzinibbio,118.0,-138.0
2025-05-03,Gaston Bolanos,Quang Le,-126.0,108.0
2025-05-03,Miesha Tate,Yana Santos,-152.0,128.0
2025-05-03,Cory Sandhagen,Deiveson Figueiredo,-520.0,400.0
2025-05-03,Reinier de Ridder,Bo Nickal,295.0,-370.0
2025-05-03,Montel Jackson,Daniel Marcos,-225.0,188.0
2025-05-03,Marina Rodriguez,Gillian Robertson,220.0,-270.0
2025-05-10,Belal Muhammad,Jack Della Maddalena,-192.0,160.0
2025-05-10,Bekzat Almakhan,Brad Katona,-142.0,120.0
2025-05-10,Jose Aldo,Aiemann Zahabi,-220.0,175.0
2025-05-10,Benoit Saint Denis,Kyle Prepolec,-1115.0,750.0
2025-05-10,Manon Fiorot,Valentina Shevchenko,-135.0,114.0
2025-05-10,Jéssica Andrade,Jasmine Jasudavicius,225.0,-275.0
2025-05-10,Mike Malott,Charles Radtke,-200.0,160.0
2025-05-10,Natalia Silva,Alexa Grasso,-225.0,175.0
2025-05-10,Ion Cutelaba,Modestas Bukauskas,-110.0,-106.0
2025-05-10,Bruno Silva,Marc-Andre Barriault,136.0,-162.0
2025-05-17,Nursulton Ruziboev,Dustin Stoltzfus,-240.0,198.0
2025-05-17,Tainara Lisboa,Luana Santos,150.0,-148.0
2025-05-17,Luana Pinheiro,Tecia Pennington,260.0,-320.0
2025-05-17,Thiago Moises,Jared Gordon,102.0,-120.0
2025-05-17,Denise Gomes,Elise Reed,-590.0,430.0
2025-05-17,Carlos Hernandez,HyunSung Park,162.0,-194.0
2025-05-17,Gabe Green,Matheus Camilo,158.0,-188.0
2025-05-17,Gilbert Burns,Michael Morales,370.0,-480.0
2025-05-17,Melquizael Costa,Julian Erosa,-164.0,138.0
2025-05-31,Macy Chiasson,Ketlen Vieira,-144.0,122.0
2025-05-31,Mateusz Gamrot,Ludovit Klein,-154.0,130.0
2025-05-31,Allan Nascimento,Jafel Filho,-120.0,102.0
2025-05-31,Dusko Todorovic,Zach Reese,176.0,-210.0
2025-05-31,Dustin Jacoby,Bruno Lopes,-194.0,162.0
2025-06-07,Wang Cong,Ariane da Silva,-650.0,460.0
2025-06-07,Joe Pyfer,Kelvin Gastelum,-375.0,295.0
2025-06-07,Kayla Harrison,Julianna Pena,-655.0,455.0
2025-06-07,Quillan Salkilld,Yanal Ashmouz,-420.0,330.0
2025-06-07,Patchy Mix,Mario Bautista,-180.0,150.0
2025-06-07,Kevin Holland,Vicente Luque,-218.0,180.0
2025-06-07,Merab Dvalishvili,Sean O'Malley,-310.0,250.0
2025-06-07,Khaos Williams,Andreas Gustafsson,-188.0,158.0
2025-06-07,Serghei Spivac,Waldo Cortes Acosta,-168.0,142.0
2025-06-07,Azamat Murzakanov,Brendson Ribeiro,-620.0,460.0
2025-06-07,Joshua Van,Bruno Silva,-700.0,500.0
2025-06-14,Edmen Shahbazyan,Andre Petroski,-168.0,142.0
2025-06-14,Oumar Sy,Alonzo Menifield,-670.0,490.0
2025-06-14,Ange Loosa,Phil Rowe,-180.0,152.0
2025-06-14,Rose Namajunas,Miranda Maverick,-245.0,200.0
2025-06-14,Paul Craig,Rodolfo Bellato,290.0,-360.0
2025-06-14,Cody Brundage,Mansur Abdul-Malik,640.0,-950.0
2025-06-14,Raoni Barcelos,Cody Garbrandt,-255.0,210.0
2025-06-14,Jose Ochoa,Cody Durden,-205.0,172.0
2025-06-14,Ricky Simon,Cameron Smotherman,-390.0,310.0
2025-06-14,Joaquin Buckley,Kamaru Usman,-220.0,184.0
2025-06-14,Court McGee,Michael Chiesa,270.0,-335.0
2025-06-21,Khalil Rountree Jr.,Jamahal Hill,100.0,-118.0
2025-06-21,Myktybek Orolbai,Tofiq Musayev,-186.0,156.0
2025-06-21,Tagir Ulanbekov,Azat Maksum,-500.0,385.0
2025-06-21,Curtis Blaydes,Rizvan Kuniev,-240.0,198.0
2025-06-21,JunYong Park,Ismail Naurdiev,-190.0,160.0
2025-06-21,Daria Zhelezniakova,Melissa Mullins,205.0,-250.0
2025-06-21,Irina Alekseeva,Klaudia Sygula,-245.0,200.0
2025-06-21,Rafael Fiziev,Ignacio Bahamondes,124.0,-144.0
2025-06-28,Terrance McKinney,Viacheslav Borshchev,-195.0,155.0
2025-06-28,Alexandre Pantoja,Kai Kara-France,-278.0,210.0
2025-06-28,Renato Moicano,Beneil Dariush,-148.0,116.0
2025-06-28,Brandon Royval,Joshua Van,-120.0,100.0
2025-06-28,Jose Delgado,Hyder Amil,-167.0,133.0
2025-06-28,Gregory Rodrigues,Jack Hermansson,-186.0,148.0
2025-06-28,Felipe Lima,Payton Talbott,-180.0,155.0
2025-06-28,Tracy Cortez,Viviane Araujo,-240.0,180.0
2025-06-28,Ilia Topuria,Charles Oliveira,-420.0,310.0
2025-07-12,Chidi Njokuani,Jake Matthews,-122.0,-104.0
2025-07-12,Max Griffin,Chris Curtis,230.0,-310.0
2025-07-12,Steve Garcia,Calvin Kattar,-150.0,118.0
2025-07-12,Kennedy Nzechukwu,Valter Walker,-245.0,186.0
2025-07-12,Derrick Lewis,Tallison Teixeira,186.0,-245.0
2025-07-12,Lauren Murphy,Eduarda Moura,420.0,-650.0
2025-07-12,Stephen Thompson,Gabriel Bonfim,300.0,-430.0
2025-07-12,Fatima Kline,Melissa Martinez,-1100.0,600.0
2025-07-19,Vinicius Oliveira,Kyler Phillips,-155.0,125.0
2025-07-19,Roman Kopylov,Paulo Costa,-235.0,190.0
2025-07-19,Jimmy Crute,Marcin Prachnio,-350.0,275.0
2025-07-19,Kevin Holland,Daniel Rodriguez,-600.0,425.0
2025-07-19,Ryan Spann,Lukasz Brzeski,-250.0,200.0
2025-07-19,Dan Ige,Patricio Pitbull,-220.0,180.0
2025-07-19,Daniel Zellhuber,Michael Johnson,-650.0,475.0
2025-07-19,Adam Fugitt,Islam Dulatov,320.0,-460.0
2025-07-19,Max Holloway,Dustin Poirier,-140.0,115.0
2025-07-19,Brendan Allen,Marvin Vettori,-190.0,160.0
2025-07-26,Bogdan Guskov,Nikita Krylov,164.0,-196.0
2025-07-26,Muslim Salikhov,Carlos Leal,380.0,-490.0
2025-07-26,Shara Magomedov,Marc-Andre Barriault,-650.0,480.0
2025-07-26,Marcus McGhee,Petr Yan,280.0,-350.0
2025-07-26,Robert Whittaker,Reinier de Ridder,-152.0,128.0
2025-07-26,Said Nurmagomedov,Bryce Mitchell,124.0,-144.0
2025-07-26,Billy Elekana,Ibo Aslan,235.0,-290.0
2025-07-26,Amanda Ribas,Tabatha Ricci,-178.0,150.0
2025-07-26,Jose Ochoa,Asu Almabayev,-108.0,-108.0
2025-08-02,Andrey Pulyaev,Nick Klein,-126.0,108.0
2025-08-02,John Yannis,Austin Bashi,730.0,-1150.0
2025-08-02,Rodolfo Vieira,Tresean Gore,-235.0,194.0
2025-08-02,Neil Magny,Elizeu Zaleski dos Santos,134.0,-158.0
2025-08-02,Tatsuro Taira,HyunSung Park,-275.0,270.0
2025-08-02,Felipe Bunes,Rafael Estevam,490.0,-670.0
2025-08-02,Karol Rosa,Nora Cornolle,-158.0,132.0
2025-08-02,Kevin Vallejos,Danny Silva,-375.0,300.0
2025-08-09,Steve Erceg,Ode Osbourne,-590.0,440.0
2025-08-09,Joselyne Edwards,Priscila Cachoeira,-420.0,330.0
2025-08-09,Eryk Anders,Christian Leroy Duncan,380.0,-490.0
2025-08-09,Gilbert Urbina,Uros Medic,270.0,-335.0
2025-08-09,Andre Fili,Christian Rodriguez,205.0,-250.0
2025-08-09,Gabriella Fernandes,Julija Stoliarenko,-450.0,350.0
2025-08-09,Iasmin Lucindo,Angela Hill,-172.0,144.0
2025-08-09,Anthony Hernandez,Roman Dolidze,-330.0,265.0
2025-08-09,Cody Brundage,Eric McConico,-230.0,190.0
2025-08-16,Chase Hooper,Alexander Hernandez,-325.0,260.0
2025-08-16,Edson Barboza,Drakkar Klose,-130.0,110.0
2025-08-16,Carlos Prates,Geoff Neal,-218.0,180.0
2025-08-16,Loopy Godinez,Jessica Andrade,-148.0,124.0
2025-08-16,Kai Asakura,Tim Elliott,-310.0,250.0
2025-08-16,Aaron Pico,Lerone Murphy,-185.0,154.0
2025-08-16,Michael Page,Jared Cannonier,-218.0,180.0
2025-08-16,Khamzat Chimaev,Dricus du Plessis,-265.0,215.0
2025-08-16,Michal Oleksiejczuk,Gerald Meerschaert,-218.0,180.0
2025-08-16,Karine Silva,Dione Barbosa,-205.0,170.0
2025-08-23,Michel Pereira,Kyle Daukaus,-245.0,200.0
2025-08-23,Waldo Cortes Acosta,Sergei Pavlovich,215.0,-260.0
2025-08-23,Sumudaerji,Kevin Borjas,-168.0,142.0
2025-08-23,Zhang Mingyang,Johnny Walker,-370.0,295.0
2025-08-23,Brian Ortega,Aljamain Sterling,380.0,-490.0
2025-09-06,Marcin Tybura,Ante Delija,-116.0,-102.0
2025-09-06,Mauricio Ruffy,Benoît Saint Denis,-174.0,146.0
2025-09-06,Brad Tavares,Robert Bryczek,-200.0,168.0
2025-09-06,Sam Patterson,Trey Waters,-194.0,162.0
2025-09-06,Rhys McKee,Axel Sola,116.0,-136.0
2025-09-06,Oumar Sy,Brendson Ribeiro,-560.0,420.0
2025-09-06,Caio Borralho,Nassourdine Imavov,-132.0,112.0
2025-09-06,Modestas Bukauskas,Paul Craig,-335.0,270.0
2025-09-13,Kelvin Gastelum,Dustin Stoltzfus,-235.0,194.0
2025-09-13,Jesus Aguilar,Luis Gurule,158.0,-188.0
2025-09-13,Tatiana Suarez,Amanda Lemos,-430.0,340.0
2025-09-13,Dusko Todorovic,Jose Daniel Medina,-405.0,320.0
2025-09-13,David Martinez,Rob Font,108.0,-130.0
2025-09-13,Jean Silva,Diego Lopes,-210.0,176.0
2025-09-13,Alessandro Costa,Alden Coria,-340.0,275.0
2025-09-13,Montse Rendon,Alice Pereira,138.0,-164.0
2025-09-27,Dominick Reyes,Carlos Ulberg,200.0,-245.0
2025-09-27,Jimmy Crute,Ivan Erslan,-235.0,194.0
2025-09-27,Tom Nolan,Charlie Campbell,-158.0,134.0
2025-09-27,Jake Matthews,Neil Magny,-320.0,260.0
2025-09-27,Michelle Montague,Luana Carolina,-210.0,176.0
2025-09-27,Brando Peričić,Elisha Ellison,-215.0,180.0
2025-09-27,Loma Lookboonmee,Alexia Thainara,190.0,-230.0
2025-10-04,Daniel Santos,JooSang Yoo,-162.0,136.0
2025-10-04,Edmen Shahbazyan,Andre Muniz,-325.0,260.0
2025-10-04,Patchy Mix,Jakub Wiklacz,-350.0,280.0
2025-10-04,Merab Dvalishvili,Cory Sandhagen,-440.0,340.0
2025-10-04,Abus Magomedov,Joe Pyfer,-250.0,205.0
2025-10-04,Punahele Soriano,Nikolay Veretennikov,-405.0,320.0
2025-10-04,Josh Emmett,Youssef Zalal,-470.0,360.0
2025-10-04,Chris Gutierrez,Farid Basharat,-485.0,370.0
2025-10-04,Jiri Prochazka,Khalil Rountree Jr.,-218.0,180.0
2025-10-04,Magomed Ankalaev,Alex Pereira,-270.0,220.0
2025-10-04,Macy Chiasson,Yana Santos,-192.0,160.0
2025-10-11,Karolina Kowalkiewicz,Julia Polastri,430.0,-590.0
2025-10-11,Bia Mesquita,Irina Alekseeva,-600.0,450.0
2025-10-11,Montel Jackson,Deiveson Figueiredo,-330.0,265.0
2025-10-11,Clayton Carpenter,Jafel Filho,106.0,-124.0
2025-10-11,Saimon Oliveira,Luan Lacerda,-108.0,-390.0
2025-10-11,Vicente Luque,Joel Alvarez,410.0,-650.0
2025-10-11,Charles Oliveira,Mateusz Gamrot,-108.0,-108.0
2025-10-18,Aoriqileng,Cody Gibson,160.0,-182.0
2025-10-18,Aiemann Zahabi,Marlon Vera,-132.0,112.0
2025-10-18,Kevin Holland,Mike Malott,-110.0,-106.0
2025-10-18,Jasmine Jasudavicius,Manon Fiorot,190.0,-230.0
2025-10-18,Brendan Allen,Reinier de Ridder,184.0,-220.0
2025-10-18,Bruno Silva,HyunSung Park,188.0,-225.0
2025-10-18,Melissa Croden,Tainara Lisboa,-132.0,112.0
2025-10-18,Drew Dober,Kyle Prepolec,-330.0,265.0
2025-10-25,Ikram Aliskerov,Park Jun-yong,-225.0,185.0
2025-10-25,Hamdy Abdelwahab,Chris Barnett,-500.0,380.0
2025-10-25,Jose Delgado,Nathaniel Wood,-148.0,124.0
2025-10-25,Ludovit Klein,Mateusz Rebecki,-135.0,114.0
2025-10-25,Mackenzie Dern,Virna Jandiroba,-148.0,124.0
2025-10-25,JunYong Park,Ikram Aliskerov,190.0,-230.0
2025-10-25,Valter Walker,Louie Sutherland,-395.0,310.0
2025-10-25,Jailton Almeida,Alexander Volkov,-185.0,154.0
2025-10-25,Umar Nurmagomedov,Mario Bautista,-625.0,455.0
2025-10-25,Aleksandar Rakic,Azamat Murzakanov,-118.0,-102.0
2025-10-25,Quillan Salkilld,Nasrat Haqparast,-118.0,-102.0
2025-10-25,Azat Maksum,Mitch Raposo,-500.0,385.0
2025-10-25,Jaqueline Amorim,Mizuki,-490.0,380.0
2025-10-25,Ciryl Gane,Tom Aspinall,315.0,-400.0
2025-11-01,Norma Dumont,Ketlen Vieira,-174.0,146.0
2025-11-01,Allan Nascimento,Cody Durden,-310.0,250.0
2025-11-01,David Onama,Steve Garcia,118.0,-138.0
2025-11-01,Charles Radtke,Daniel Frunza,-172.0,144.0
2025-11-01,Waldo Cortes Acosta,Ante Delija,110.0,-130.0
2025-11-01,Billy Elekana,Kevin Christian,-270.0,220.0
2025-11-08,Randy Brown,Gabriel Bonfim,138.0,-164.0
2025-11-08,Matt Schnell,Joseph Morales,380.0,-490.0
2025-11-08,Jacqueline Cavalcanti,Mayra Bueno Silva,-220.0,184.0
2025-11-08,Denise Gomes,Tecia Pennington,-190.0,160.0
2025-11-08,Muslim Salikhov,Uros Medic,110.0,-130.0
2025-11-08,Josh Hokit,Max Gimenis,-430.0,340.0
2025-11-08,Marco Tulio,Christian Leroy Duncan,-166.0,140.0
2025-11-08,Ricky Simon,Raoni Barcelos,-188.0,158.0
2025-11-15,Islam Makhachev,Jack Della Maddalena,-298.0,240.0
2025-11-15,Beneil Dariush,Benoit Saint Denis,-115.0,-105.0
2025-11-15,Gregory Rodrigues,Roman Kopylov,-196.0,164.0
2025-11-15,Valentina Shevchenko,Zhang Weili,-160.0,135.0
2025-11-15,Rodolfo Vieira,Bo Nickal,200.0,-245.0
2025-11-15,Fatima Kline,Angela Hill,-590.0,440.0
2025-11-15,Gerald Meerschaert,Kyle Daukaus,370.0,-480.0
2025-11-15,Sean Brady,Michael Morales,-180.0,150.0
2025-11-15,Leon Edwards,Carlos Prates,-130.0,110.0
2025-11-15,Erin Blanchfield,Tracy Cortez,-330.0,265.0
2025-11-22,Jack Hermansson,Myktybek Orolbai,166.0,-198.0
2025-11-22,Tagir Ulanbekov,Kyoji Horiguchi,-235.0,194.0
2025-11-22,Nicolas Dalby,Saygid Izagakhmaev,270.0,-335.0
2025-11-22,Ian Machado Garry,Belal Muhammad,-290.0,235.0
2025-11-22,Alonzo Menifield,Volkan Oezdemir,190.0,-230.0
2025-11-22,Ismail Naurdiev,Ryan Loder,-124.0,106.0
2025-11-22,Bekzat Almakhan,Aleksandre Topuria,118.0,-138.0
2025-11-22,Waldo Cortes Acosta,Shamil Gaziev,-148.0,126.0
2025-11-22,Dan Hooker,Arman Tsarukyan,530.0,-750.0
2025-11-22,Asu Almabayev,Alex Perez,-205.0,172.0
2025-12-06,Bogdan Guskov,Jan Blachowicz,-126.0,108.0
2025-12-06,Alexandre Pantoja,Joshua Van,-225.0,185.0
2025-12-06,Grant Dawson,Manuel Torres,-250.0,205.0
2025-12-06,Jalin Turner,Edson Barboza,-395.0,310.0
2025-12-06,Mairon Santos,Muhammad Naimov,-238.0,195.0
2025-12-06,Iwo Baraniewski,Ibo Aslan,-192.0,160.0
2025-12-06,Fares Ziam,Nazim Sadykhov,-162.0,136.0
2025-12-06,Chris Duncan,Terrance McKinney,-120.0,100.0
2025-12-06,Merab Dvalishvili,Petr Yan,-410.0,320.0
2025-12-06,Marvin Vettori,Brunno Ferreira,-122.0,102.0
2025-12-06,Payton Talbott,Henry Cejudo,-250.0,205.0
2025-12-06,Tatsuro Taira,Brandon Moreno,-125.0,105.0
2025-12-06,Maycee Barber,Karine Silva,-198.0,164.0
2025-12-13,Neil Magny,Yaroslav Amosov,410.0,-550.0
2025-12-13,Melissa Croden,Luana Santos,116.0,-136.0
2025-12-13,Melquizael Costa,Morgan Charriere,-164.0,138.0
2025-12-13,Kevin Vallejos,Giga Chikadze,-375.0,300.0
2025-12-13,Brandon Royval,Manel Kape,200.0,-245.0
2025-12-13,Kennedy Nzechukwu,Marcus Buchecha,-126.0,108.0
2026-01-24,Sean O'Malley,Song Yadong,-205.0,170.0
2026-01-24,Josh Hokit,Denzel Freeman,-260.0,215.0
2026-01-24,Waldo Cortes-Acosta,Derrick Lewis,-325.0,260.0
2026-01-24,Natalia Silva,Rose Namajunas,-380.0,300.0
2026-01-24,Charles Johnson,Alex Perez,-170.0,142.0
2026-01-24,Jean Silva,Arnold Allen,-258.0,210.0
2026-01-24,Waldo Cortes Acosta,Derrick Lewis,-335.0,270.0
2026-01-24,Adam Fugitt,Ty Miller,330.0,-420.0
2026-01-24,Umar Nurmagomedov,Deiveson Figueiredo,-1450.0,850.0
2026-01-24,Andrey Pulyaev,Ateba Gautier,660.0,-1000.0
2026-01-24,Paddy Pimblett,Justin Gaethje,-230.0,190.0
2026-01-24,Modestas Bukauskas,Nikita Krylov,-148.0,124.0
2026-01-31,Tallison Teixeira,Tai Tuivasa,-310.0,250.0
2026-01-31,Cameron Rowston,Cody Brundage,-375.0,295.0
2026-01-31,Cody Brundage,Cam Rowston,290.0,-360.0
2026-01-31,Alexander Volkanovski,Diego Lopes,-148.0,124.0
2026-01-31,Mauricio Ruffy,Rafael Fiziev,-125.0,105.0
2026-01-31,Jacob Malkoun,Torrez Finney,-155.0,130.0
2026-01-31,Benoit Saint Denis,Dan Hooker,-375.0,295.0
2026-01-31,Quillan Salkilld,Jamie Mullarkey,-1000.0,650.0
2026-01-31,Billy Elekana,Junior Tafa,-265.0,215.0
2026-02-07,Rizvan Kuniev,Jailton Almeida,140.0,-166.0
2026-02-07,Priscila Cachoeira,Klaudia Sygula,156.0,-186.0
2026-02-07,Amir Albazi,Kyoji Horiguchi,300.0,-375.0
2026-02-07,Vinicius Oliveira,Mario Bautista,108.0,-126.0
2026-02-07,Bruna Brasil,Ketlen Souza,128.0,-152.0
2026-02-07,Eduarda Moura,Wang Cong,260.0,-320.0
2026-02-07,Marc-Andre Barriault,Michal Oleksiejczuk,380.0,-490.0
2026-02-07,Alex Morono,Daniil Donchenko,610.0,-900.0
2026-02-07,Javid Basharat,Gianni Vazquez,-300.0,460.0
2026-02-07,Dustin Jacoby,Julius Walker,-146.0,124.0
2026-02-21,Melquizael Costa,Dan Ige,-240.0,198.0
2026-02-21,Chidi Njokuani,Carlos Leal,120.0,-142.0
2026-02-21,Uros Medic,Geoff Neal,180.0,-215.0
2026-02-21,Punahele Soriano,Ramiz Brahimaj,-142.0,120.0
2026-02-21,Michel Pereira,Zach Reese,-168.0,142.0
2026-02-21,Sean Strickland,Anthony Hernandez,225.0,-275.0
